MANDT,AGR_NAME,COUNTER,PROFILE,VARIANT,GENERATED,PSTATE
210,SAP_LE_PACKING_STATION,1,T_P0920812,,X,
210,SAP_LE_POD_HANDHELD,1,T_P0920814,,X,
210,SAP_LE_POD_WEB,1,T_P0920813,,X,
210,SAP_LE_R2R3_MONITORING,1,T_P0920277,,X,
210,SAP_LE_SHIPPING_NOTIFICATION,1,T_P0920736,,X,
210,SAP_LE_TMS_BACKGROUND,1,T_P0920893,,X,
210,SAP_LE_TMS_CARRIER_WEB,1,T_P0920895,,X,
210,SAP_LE_TMS_MAINTAIN_SCD_COND,1,T_P0920282,,X,
210,SAP_LE_TMS_MAINT_SHP_MASTER,1,T_P0920288,,X,
210,SAP_LE_TMS_OTHERS,1,T_P0920894,,X,
210,SAP_LE_TMS_PLANNING,1,T_P0920284,,X,
210,SAP_LE_TMS_TP_SERVICE_AGENT,1,T_P0920611,,X,
210,SAP_LE_TRM_EXECUTION,1,T_PN720004,,X,A
210,SAP_LE_TRM_MONITOR,1,T_PN720003,,X,A
210,SAP_LE_WMS_CYCLE_COUNTING,1,T_P0920394,,X,
210,SAP_LE_WMS_INFORMATION,1,T_P0920405,,X,
210,SAP_LE_WMS_LIS_STATISTICS,1,T_P0920387,,X,
210,SAP_LE_WMS_MONITORING,1,T_P0920389,,X,
210,SAP_LE_WMS_ONE_TIME_TASK,1,T_P0920412,,X,
210,SAP_LE_WMS_PC_PROCESSING,1,T_P0920410,,X,
210,SAP_LE_WMS_PHYS_INVENTORY,1,T_PC220062,,X,
210,SAP_LE_WMS_PHYS_INVENTORY_CNT,1,T_P0920404,,X,
210,SAP_LE_WMS_PHYS_INVENTORY_MON,1,T_P0920392,,X,
210,SAP_LE_WMS_QUALITY_MANAGEMENT,1,T_P0920423,,X,
210,SAP_LE_WMS_R2R3_COUPLING,1,T_PC220063,,X,
210,SAP_LE_WMS_REPLENISHMENT_WMPP,1,T_P0920395,,X,
210,SAP_LE_WMS_RF_ADMIN,1,T_P0920415,,X,
210,SAP_LE_WMS_RF_PROCESSING,1,T_P0920421,,X,
210,SAP_LE_WMS_STOCK_ADJUSTMENTS,1,T_P0920391,,X,
210,SAP_LE_WMS_TO_CONFIRM,1,T_P0920402,,X,
210,SAP_LE_WMS_TO_EXCEPTION_HANDL,1,T_P0920505,,X,
210,SAP_LE_WMS_TO_PREPARATION,1,T_P0920399,,X,
210,SAP_LE_WMS_TR_PROCESSING,1,T_P0920408,,X,
210,SAP_LE_WMS_WHSE_MAINTENANCE,1,T_P0920397,,X,
210,SAP_LO_BM_BATCH_DATA_ARCHIV,1,T_P0920710,,X,
210,SAP_LO_BM_BATCH_DATA_DISPLAY,1,T_P0920636,,X,
210,SAP_LO_BM_BATCH_DATA_MAINTAIN,1,T_P0920637,,X,
210,SAP_LO_BM_BATCH_DET_INVENTORY,1,T_P0920917,,X,
210,SAP_LO_BM_BATCH_DET_PRODUCTION,1,T_P0920918,,X,
210,SAP_LO_BM_BATCH_DET_S&D,1,T_P0920919,,X,
210,SAP_LO_BM_BATCH_DET_WM,1,T_P0920920,,X,
210,SAP_LO_ECH_MAINTAIN,1,T_P0920434,,X,
210,SAP_LO_EMPLOYEE,1,T_PC220051,,X,
210,SAP_LO_HU_GOODS_MOVEMENTS,1,T_P0920252,,X,
210,SAP_LO_HU_MASTER_DATA,1,T_P0920253,,X,
210,SAP_LO_HU_PACKING,1,T_P0920255,,X,
210,SAP_LO_MD_BOM_DISPLAY,1,T_P0920429,,X,
210,SAP_LO_MD_BOM_MAINTAIN,1,T_AR700220,,X,
210,SAP_LO_MD_CUSTOMER_DISPLAY,1,T_P0920830,,X,
210,SAP_LO_MD_CUSTOMER_MAINTAIN,1,T_P0920829,,X,
210,SAP_LO_MD_MBOM_MAINTAIN,1,T_P0920426,,X,
210,SAP_LO_MD_OBOM_MAINTAIN,1,T_P0920428,,X,
210,SAP_LO_MD_PBOM_MAINTAIN,1,T_P0920427,,X,
210,SAP_LO_MD_SERIAL_NO_DISPLAY,1,T_P0920921,,X,
210,SAP_LO_MD_SERIAL_NO_PROCESS,1,T_P0920922,,X,
210,SAP_LO_MD_VENDOR_DISPLAY,1,T_P0920823,,X,
210,SAP_LO_MD_VENDOR_MAINTAIN,1,T_P0920826,,X,
210,SAP_LO_PP_RTG_DISPLAY,1,T_P0920425,,X,
210,SAP_LO_PP_RTG_MAINTAIN,1,T_P0920413,,X,
210,SAP_LO_PP_WRKC_DISPLAY,1,T_P0920409,,X,
210,SAP_LO_PP_WRKC_MAINTAIN,1,T_P0920407,,X,
210,SAP_LO_SD_BACKORDERS,1,T_P0920941,,X,A
210,SAP_LO_SD_BILLING_BATCH,1,T_PC220057,,X,A
210,SAP_LO_SD_BILLING_DISPLAY,1,T_P0920942,,X,A
210,SAP_LO_SD_BILLING_PROCESSING,1,T_P0920943,,X,A
210,SAP_LO_SD_BLOCKED_BILLING_DOC,1,T_P0920944,,X,A
210,SAP_LO_SD_CONTRACT_PROCESSING,1,T_P0920945,,X,A
210,SAP_LO_SD_CREDIT_MANAGEMENT,1,T_P0920946,,X,A
210,SAP_LO_SD_DEALS_PROMOTI_PROCES,1,T_P0920947,,X,A
210,SAP_LO_SD_INFORMATION_DISPLAY,1,T_P0920948,,X,A
210,SAP_LO_SD_INFORMATION_PROCESSI,1,T_P0920949,,X,A
210,SAP_LO_SD_INQUIRY_PROCESSING,1,T_P0920950,,X,A
210,SAP_LO_SD_INVOICELIST_PROCESSI,1,T_P0920951,,X,A
210,SAP_LO_SD_OUTPUT_PROCESS,1,T_P0920952,,X,A
210,SAP_LO_SD_PRICING_DISPLAY,1,T_P0920953,,X,A
210,SAP_LO_SD_PRICING_MAINTAIN,1,T_P0920954,,X,A
210,SAP_LO_SD_QUOTATION_PROCESSING,1,T_P0920955,,X,A
210,SAP_LO_SD_REBATE_PROCESSING,1,T_P0920956,,X,A
210,SAP_LO_SD_RELEASE_FOR_DELIVERY,1,T_P0920957,,X,A
210,SAP_LO_SD_RETURN_PROCESSING,1,T_P0920958,,X,A
210,SAP_LO_SD_SALES_DISPLAY,1,T_P0920959,,X,A
210,SAP_LO_SD_SALES_ORD_PROCESSING,1,T_P0920960,,X,A
210,SAP_LO_SD_SALES_PERFORMANCE,1,T_P0920961,,X,A
210,SAP_LO_SD_SALES_SUPPORT,1,T_P0920962,,X,A
210,SAP_LO_SD_SCHED_AGR_PROCESSING,1,T_P0920963,,X,A
210,SAP_LO_VC_DEP_MAINTAIN,1,T_P0920436,,X,
210,SAP_LO_VC_ESALES,1,T_P0920437,,X,
210,SAP_LO_VC_MAINTAIN,1,T_P0920435,,X,
210,SAP_LO_VC_ORDER_PROC,1,T_P0920438,,X,
210,SAP_LO_VC_SIMULATION,1,T_P0920439,,X,
210,SAP_MI_ADMIN,1,T_YA670102,,X,A
210,SAP_MI_SERVICE,1,T_YA670101,,X,A
210,SAP_MM_CBP_COORDINATION,1,T_P0920723,,X,
210,SAP_MM_CBP_EVALUATIONS,1,T_P0920148,,X,
210,SAP_MM_CBP_MASTER_DATA,1,T_AR700148,,X,
210,SAP_MM_CBP_PLANNED_ORDER,1,T_P0920147,,X,
210,SAP_MM_CBP_PLANNING,1,T_P0920146,,X,
210,SAP_MM_IC_EARLY_WARNING_SYS,1,T_PC220105,,X,
210,SAP_MM_IC_ENVIRONMENT,1,T_PC220107,,X,
210,SAP_MM_IC_FLEXIBLE_ANALYSES,1,T_PC220103,,X,
210,SAP_MM_IC_INFO_LIBRARY,1,T_PC220106,,X,
210,SAP_MM_IC_PLANNING,1,T_PC220104,,X,
210,SAP_MM_IC_STANDARD_ANALYSES,1,T_PC220102,,X,
210,SAP_MM_IM_ARCHIVING,1,T_P0920630,,X,
210,SAP_MM_IM_BALANCE_LIST,1,T_P0920640,,X,
210,SAP_MM_IM_CYCLE_COUNTING,1,T_P0920641,,X,
210,SAP_MM_IM_DISPLAY,1,T_P0920635,,X,
210,SAP_MM_IM_GM_FOR_RETAIL,1,T_P0920629,,X,
210,SAP_MM_IM_GOODS_MOVEMENTS,1,T_P0920628,,X,
210,SAP_MM_IM_GOODS_MOVEMENT_EMPTY,1,T_P0920964,,X,
210,SAP_MM_IM_INVENTORY_ARCHIVE,1,T_P0920646,,X,
210,SAP_MM_IM_INVENTORY_CONTROL,1,T_P0920643,,X,
210,SAP_MM_IM_INVENTORY_EXECUTION,1,T_P0920645,,X,
210,SAP_MM_IM_INVENTORY_REPORTING,1,T_P0920647,,X,
210,SAP_MM_IM_INVENTORY_SAMPLING,1,T_P0920642,,X,
210,SAP_MM_IM_PERIODIC_PROCESSING,1,T_P0920633,,X,
210,SAP_MM_IM_REPORTS,1,T_P0920638,,X,
210,SAP_MM_IM_RESERVATION_MAINTAIN,1,T_P0920632,,X,
210,SAP_MM_IM_VALUATION_FIFO,1,T_AR700104,,X,
210,SAP_MM_IM_VALUATION_LIFO,1,T_AR700123,,X,
210,SAP_MM_IM_VALUATION_LOWEST,1,T_AR700133,,X,
210,SAP_MM_IM_VALUATION_PIP,1,T_AR700135,,X,
210,SAP_MM_IM_VENDOR_CONSIGNMENT,1,T_P0920639,,X,
210,SAP_MM_IV_SUPPLIER_FINANCE,1,T_P0920791,,X,
210,SAP_MM_PUR_ADDITIONAL_FUNC,1,T_P0920754,,X,
210,SAP_MM_PUR_ARCHIVE_LISTS,1,T_P0920331,,X,
210,SAP_MM_PUR_BUYER_BASICS,1,T_PO170007,,X,A
210,SAP_MM_PUR_CONDITIONS,1,T_P0920356,,X,
210,SAP_MM_PUR_CONDITIONS_DISCOUNT,1,T_P0920358,,X,
210,SAP_MM_PUR_CONDITIONS_PRICES,1,T_P0920357,,X,
210,SAP_MM_PUR_CONTRACTING,1,T_P0920299,,X,
210,SAP_MM_PUR_CONTRACT_LISTS,1,T_P0920321,,X,
210,SAP_MM_PUR_CONTRACT_MESSAGE,1,T_P0920328,,X,
210,SAP_MM_PUR_CONTRACT_MESSAGE_MT,1,T_P0920330,,X,
210,SAP_MM_PUR_CONTRACT_RELEASE,1,T_P0920930,,X,
210,SAP_MM_PUR_DISPLAY_OBJECTS,1,T_P0920388,,X,
210,SAP_MM_PUR_DOCUMENTS_SLOC,1,T_K1080003,,X,
210,SAP_MM_PUR_GENERAL,1,T_P0920366,,X,
210,SAP_MM_PUR_INFORECORD,1,T_P0920343,,X,
210,SAP_MM_PUR_INFORECORD_LISTS,1,T_P0920344,,X,
210,SAP_MM_PUR_LIS_GENERAL,1,T_P0920311,,X,
210,SAP_MM_PUR_MASS_CHANGE,1,T_P0920325,,X,
210,SAP_MM_PUR_MESSAGE,1,T_P0920327,,X,
210,SAP_MM_PUR_MESSAGE_MAINTENANCE,1,T_P0920329,,X,
210,SAP_MM_PUR_MPN_AMPL,1,T_P0920349,,X,
210,SAP_MM_PUR_MPN_AMPL_ARCHIVE,1,T_P0920350,,X,
210,SAP_MM_PUR_NEGOTIATION_LISTS,1,T_P0920345,,X,
210,SAP_MM_PUR_PO_RELEASE,1,T_P0920931,,X,
210,SAP_MM_PUR_PR_LISTS,1,T_P0920338,,X,
210,SAP_MM_PUR_PR_RELEASE,1,T_P0920336,,X,
210,SAP_MM_PUR_PURCHASEORDER,1,T_P0920326,,X,
210,SAP_MM_PUR_QUOTATION,1,T_P0920342,,X,
210,SAP_MM_PUR_QUOTA_ARRANGEMENT,1,T_P0920347,,X,
210,SAP_MM_PUR_QUOTA_MAINTENANCE,1,T_P0920348,,X,
210,SAP_MM_PUR_RFQ_LISTS,1,T_P0920322,,X,
210,SAP_MM_PUR_SERVICE,1,T_P0920332,,X,
210,SAP_MM_PUR_SERVICE_CONDITIONS,1,T_P0920363,,X,
210,SAP_MM_PUR_SOURCE_LIST,1,T_P0920346,,X,
210,SAP_MM_PUR_SRV_MODEL_SPEC,1,T_PC220068,,X,
210,SAP_MM_PUR_SRV_STANDARD_SPEC,1,T_PC220065,,X,
210,SAP_MM_PUR_SRV_VENDOR_COND,1,T_P0920361,,X,
210,SAP_MM_PUR_SRV_VENDOR_PLANT_CO,1,T_P0920362,,X,
210,SAP_MM_PUR_SUPPLIER_LOGISTICS,1,T_P0921011,,X,
210,SAP_MM_PUR_TAXES,1,T_P0920365,,X,
210,SAP_MM_PUR_VENDOR_PRICE,1,T_P0920360,,X,
210,SAP_NWOMS_ADM,1,T_YA670130,,X,
210,SAP_PLMIFO_MAT_MAINTAIN,1,T_PN340014,,X,
210,SAP_PMIQ_STUDENT,1,T_K4420012,,X,
210,SAP_PM_DATATRANSFER,1,T_P0920590,,X,
210,SAP_PM_EQM_BILL_OF_MAT_DISPL,1,T_P0920414,,X,
210,SAP_PM_EQM_EQUIPMENT_DISPLAY,1,T_P0920452,,X,
210,SAP_PM_EQM_EQUIPMENT_PROCESS,1,T_P0920453,,X,
210,SAP_PM_EQM_FUNC_LOC_DISPLAY,1,T_P0920454,,X,
210,SAP_PM_EQM_FUNC_LOC_PROCESS,1,T_P0920455,,X,
210,SAP_PM_EQM_MEAS_POINTS_DISPLAY,1,T_P0920456,,X,A
210,SAP_PM_EQM_MEAS_POINTS_PROCESS,1,T_P0920457,,X,
210,SAP_PM_EQM_ME_READ_LIST_DISPL,1,T_P0920458,,X,
210,SAP_PM_EQM_ME_READ_LIST_PROC,1,T_P0920459,,X,
210,SAP_PM_EQM_PERMITS_ISSUE_DISPL,1,T_P0920460,,X,
210,SAP_PM_EQM_PERMITS_PROCESS,1,T_P0920461,,X,
210,SAP_PM_EQM_PROCESS_OBJECT_LINK,1,T_P0920462,,X,
210,SAP_PM_EQM_PROD_RESOURC_DISPL,1,T_P0920463,,X,
210,SAP_PM_EQM_PROD_RESOURC_PROC,1,T_P0920464,,X,
210,SAP_PM_EQM_REF_FUNC_LOC_PROC,1,T_P0920465,,X,
210,SAP_PM_EQM_WORK_CENTERS_DISPL,1,T_P0920466,,X,
210,SAP_PM_EQM_WORK_CENT_EVALUATE,1,T_P0920892,,X,
210,SAP_PM_IS_INFO-SYSTEM_CONFIG,1,T_P0920467,,X,
210,SAP_PM_IS_TASKS_ANALYSIS_PERF,1,T_P0920468,,X,
210,SAP_PM_PRM_MAIN_PLANS_DISPLAY,1,T_P0920470,,X,
210,SAP_PM_PRM_MAIN_PLANS_REV_PROC,1,T_P0920471,,X,
210,SAP_PM_PRM_MAIN_PLANS_SCHEDULE,1,T_P0920472,,X,
210,SAP_PM_PRM_TASKS_LISTS_DISPLAY,1,T_P0920473,,X,
210,SAP_PM_PRM_TASKS_LISTS_PROCESS,1,T_P0920474,,X,
210,SAP_PM_WOC_COMP_CONF_DIS,1,T_P0920475,,X,
210,SAP_PM_WOC_COMP_CONF_PROC_CANC,1,T_P0920476,,X,
210,SAP_PM_WOC_CONF_POSTPROC,1,T_P0920477,,X,
210,SAP_PM_WOC_HISTORICAL_ORD_DISP,1,T_P0920478,,X,
210,SAP_PM_WOC_HISTORICAL_ORD_PROC,1,T_P0920479,,X,
210,SAP_PM_WOC_MEAS_DOC_DISPLAY,1,T_P0920480,,X,
210,SAP_PM_WOC_MEAS_DOC_MAINTAIN,1,T_P0920481,,X,
210,SAP_PM_WOC_NOTIFICATION_DISPL,1,T_P0920482,,X,
210,SAP_PM_WOC_NOTIFICATION_PP,1,T_P0920483,,X,
210,SAP_PM_WOC_NOTIFICATION_PROC,1,T_P0920484,,X,
210,SAP_PM_WOC_ORDER_DISPLAY,1,T_P0920485,,X,
210,SAP_PM_WOC_ORDER_PROCESS,1,T_P0920486,,X,
210,SAP_PM_WOC_ORDER_SCHEDULE,1,T_P0920487,,X,
210,SAP_PM_WOC_PROCESS_PLANNING,1,T_P0920488,,X,
210,SAP_PM_WOC_REFURBISHM_ORD_PROC,1,T_P0920489,,X,
210,SAP_PM_WOC_WCM_ENGINEER,1,T_P0921006,,X,
210,SAP_PM_WOC_WCM_INFO,1,T_P0921005,,X,
210,SAP_PM_WOC_WCM_PLANNER,1,T_P0921004,,X,
210,SAP_PM_WOC_WCM_REQUESTER,1,T_P0921003,,X,
210,SAP_PM_WOC_WORK_MANAGEMENT,1,T_P0920801,,X,
210,SAP_PPF_ADMINISTRATOR,1,T_BE420030,,X,A
210,SAP_PPF_CONFIGURATOR,1,T_BE420029,,X,A
210,SAP_PPF_CUSTOMIZER,1,T_BE420028,,X,A
210,SAP_PP_BD_RTG_MAINTAIN,1,T_PC220086,,X,
210,SAP_PP_CAPA_PLAN,1,T_P0920658,,X,
210,SAP_PP_CAPA_PLAN_EVAL,1,T_P0920659,,X,
210,SAP_PP_KAB_CONTROL,1,T_P0920088,,X,
210,SAP_PP_KAB_REPORTING,1,T_P0920089,,X,
210,SAP_PP_MATERIAL_MANAGEMENT,1,T_P0920595,,X,
210,SAP_PP_MP_FORECAST,1,T_P0920608,,X,
210,SAP_PP_MP_LONG_TERM_PLANNING,1,T_AR700045,,X,
210,SAP_PP_MP_MPS_PLANNING,1,T_AR700046,,X,
210,SAP_PP_MRP_COORDINATION,1,T_P0920722,,X,
210,SAP_PP_MRP_EVALUATIONS,1,T_AR700038,,X,
210,SAP_PP_MRP_MASTER_DATA,1,T_AR700043,,X,
210,SAP_PP_MRP_PLANNED_ORDER,1,T_P0920149,,X,
210,SAP_PP_MRP_PLANNING,1,T_AR700037,,X,
210,SAP_PP_PI_BATCH_RECORD_EXP,1,T_P0920051,,X,
210,SAP_PP_PI_BATCH_RECORD_SUPER,1,T_P0920059,,X,
210,SAP_PP_PI_CTRL_RECIPE_EXP,1,T_P0920050,,X,
210,SAP_PP_PI_CUST_PROCMGMT,1,T_P0920591,,X,
210,SAP_PP_PI_DOWNTIME_EXP,1,T_PC220026,,X,
210,SAP_PP_PI_DOWNTIME_SUPER,1,T_PC220027,,X,
210,SAP_PP_PI_GOODS_MOVE_EXP,1,T_P0920056,,X,
210,SAP_PP_PI_GOODS_MOVE_HU_EXP,1,T_PC220029,,X,
210,SAP_PP_PI_GOODS_MOVE_HU_SUPER,1,T_PC220031,,X,
210,SAP_PP_PI_MASTER_RECIPE_EXP,1,T_AR700231,,X,
210,SAP_PP_PI_MASTER_RECIPE_STD,1,T_AR700230,,X,
210,SAP_PP_PI_MAT_STAGING_EXP,1,T_P0920965,,X,
210,SAP_PP_PI_MAT_STAGING_STD,1,T_P0920967,,X,
210,SAP_PP_PI_MA_BATCH_REC_WL_CUM,1,T_PC220032,,X,
210,SAP_PP_PI_MA_PI_SHEET_WL_CUM,1,T_PC220033,,X,
210,SAP_PP_PI_MA_PROC_ORDER_WL_CUM,1,T_PC220076,,X,
210,SAP_PP_PI_MFG_COCKPIT_1_EXP,1,T_P0920054,,X,
210,SAP_PP_PI_MFG_COCKPIT_2_EXP,1,T_P0920055,,X,
210,SAP_PP_PI_MPARTS_INFO_STD,1,T_P0920047,,X,
210,SAP_PP_PI_ORDER_CONF_EXP,1,T_P0920063,,X,
210,SAP_PP_PI_ORDER_CONF_STD,1,T_P0920062,,X,
210,SAP_PP_PI_ORDER_CONF_SUPER,1,T_P0920077,,X,
210,SAP_PP_PI_ORDER_INFO_STD,1,T_P0920040,,X,
210,SAP_PP_PI_ORDER_RECORD_EXP,1,T_P0920076,,X,
210,SAP_PP_PI_ORDER_RECORD_STD,1,T_P0920075,,X,
210,SAP_PP_PI_PI_SHEET_EXP,1,T_P0920052,,X,
210,SAP_PP_PI_PI_SHEET_SUPER,1,T_P0920053,,X,
210,SAP_PP_PI_PROC_MESSAGE_EXP,1,T_P0920048,,X,
210,SAP_PP_PI_PROC_ORDER_EXP_CHNG,1,T_P0920074,,X,
210,SAP_PP_PI_PROC_ORDER_EXP_CREA,1,T_P0920072,,X,
210,SAP_PP_PI_PROC_ORDER_STD,1,T_P0920071,,X,
210,SAP_PP_PI_PROD_CAMPAIGN_EXP,1,T_P0920968,,X,
210,SAP_PP_PI_PROD_CAMPAIGN_STD,1,T_P0920969,,X,
210,SAP_PP_PI_PROD_VERSION_EXP,1,T_AR700223,,X,
210,SAP_PP_PI_PROD_VERSION_STD,1,T_AR700222,,X,
210,SAP_PP_PI_RESOURCE_EXP,1,T_AR700226,,X,
210,SAP_PP_PI_SF_INFO_STD,1,T_P0920044,,X,
210,SAP_PP_PI_STD_TEXT_EXP,1,T_P0920970,,X,
210,SAP_PP_PS_PRT,1,T_P0920593,,X,
210,SAP_PP_REM_CONFIRMATION,1,T_P0920082,,X,
210,SAP_PP_REM_MASTERDATACHANGE,1,T_P0920083,,X,
210,SAP_PP_REM_MASTERDATADISPL,1,T_P0920084,,X,
210,SAP_PP_REM_PLANNING,1,T_P0920085,,X,
210,SAP_PP_REM_PRODUCTION,1,T_P0920086,,X,
210,SAP_PP_REM_REPORTING,1,T_P0920087,,X,
210,SAP_PP_SFC_CONFIRMATIONS,1,T_P0920241,,X,
210,SAP_PP_SFC_GM,1,T_P0920249,,X,
210,SAP_PP_SFC_OCM,1,T_P0920238,,X,
210,SAP_PP_SFC_ORDERS,1,T_P0920246,,X,
210,SAP_PP_SFC_ORDER_EXCEPTIONS,1,T_P0920242,,X,
210,SAP_PP_SFC_PERFORMANCE,1,T_P0920244,,X,
210,SAP_PP_SFC_PRODUCTION_OPERATOR,1,T_P0920245,,X,
210,SAP_PP_SFC_PRT,1,T_P0920243,,X,
210,SAP_PP_SFC_WM,1,T_P0920250,,X,
210,SAP_PS_ARCHIVING,1,T_P0920660,,X,
210,SAP_PS_BASIC_WRKPL,1,T_P0920661,,X,
210,SAP_PS_BASIC_WRKPL_DISPL,1,T_P0920662,,X,
210,SAP_PS_BUDGET_PROJ,1,T_P0920663,,X,
210,SAP_PS_CEP,1,T_P0920656,,X,
210,SAP_PS_CLAIM,1,T_P0920654,,X,
210,SAP_PS_CONFIRM,1,T_P0920665,,X,
210,SAP_PS_CO_MODEL_PROJ,1,T_P0920664,,X,
210,SAP_PS_DATES,1,T_P0920666,,X,
210,SAP_PS_DATES_DISPLAY,1,T_P0920667,,X,
210,SAP_PS_DOCUMENTS,1,T_P0920668,,X,
210,SAP_PS_DOCUMENTS_DISPLAY,1,T_P0920669,,X,
210,SAP_PS_EPS,1,T_A0730010,,X,A
210,SAP_PS_EXECUTE_CO_REPORTS,1,T_P0920670,,X,
210,SAP_PS_FUNDS_COMMITMENT,1,T_P0920671,,X,
210,SAP_PS_GROUPING,1,T_P0920672,,X,
210,SAP_PS_LINE_MANAGER,1,T_P0920673,,X,
210,SAP_PS_MASS_CHANGE,1,T_P0920674,,X,
210,SAP_PS_MATERIAL,1,T_P0920675,,X,
210,SAP_PS_MATERIAL_DISPL,1,T_P0920676,,X,
210,SAP_PS_MONITOR_MAT_DATES,1,T_P0920677,,X,
210,SAP_PS_OVERALL_CO_PLAN_PROJ,1,T_P0920678,,X,
210,SAP_PS_PAYMENTS_ACTUAL,1,T_P0920679,,X,
210,SAP_PS_PAYMENTS_PLAN,1,T_P0920680,,X,
210,SAP_PS_PEREND_PROJ_COLL,1,T_P0920682,,X,
210,SAP_PS_PEREND_PROJ_IND,1,T_P0920683,,X,
210,SAP_PS_PEREND_PROJ_PAYMENT,1,T_P0920684,,X,
210,SAP_PS_PEREND_PROJ_WLM,1,T_P0920685,,X,
210,SAP_PS_PERS_RES_EVAL,1,T_P0920686,,X,
210,SAP_PS_PERS_RES_PLAN,1,T_P0920687,,X,
210,SAP_PS_PER_CO_PLAN_PROJ,1,T_P0920681,,X,
210,SAP_PS_PROGRESS,1,T_P0920688,,X,
210,SAP_PS_PROJ_YEAREND,1,T_P0920689,,X,
210,SAP_PS_REP_COSTS,1,T_P0920691,,X,
210,SAP_PS_REP_COST_SUMMARIZ,1,T_P0920690,,X,
210,SAP_PS_REP_LINE_ITEM,1,T_P0920692,,X,
210,SAP_PS_REP_MATERIAL,1,T_P0920693,,X,
210,SAP_PS_REP_PAYMENTS,1,T_P0920694,,X,
210,SAP_PS_REP_PROGRESS,1,T_P0920695,,X,
210,SAP_PS_REP_REVENUES,1,T_P0920696,,X,
210,SAP_PS_REP_STRUCT,1,T_P0920697,,X,
210,SAP_PS_REP_TOOLS,1,T_P0920698,,X,
210,SAP_PS_RM_ADMINISTRATOR,1,T_KM170004,,X,A
210,SAP_PS_RM_HEAD,1,T_KM170006,,X,A
210,SAP_PS_RM_REGISTRAR,1,T_KM170002,,X,A
210,SAP_PS_RM_USER,1,T_KM170005,,X,A
210,SAP_PS_SALES_PRICING,1,T_P0920699,,X,
210,SAP_PS_STD_STRUCT,1,T_P0920700,,X,
210,SAP_PS_STD_STRUCT_DISPL,1,T_P0920701,,X,
210,SAP_PS_STRUCT,1,T_P0920702,,X,
210,SAP_PS_STRUCT_DISPL,1,T_P0920703,,X,
210,SAP_PS_TRANSFER_PRICE_ACTUAL,1,T_P0920704,,X,
210,SAP_PS_TRANSFER_PRICE_PLAN,1,T_P0920705,,X,
210,SAP_QAP_BC_CORRSYS_DEV,1,T_BE110164,,X,A
210,SAP_QAP_BC_CORRSYS_DEV,2,T_BE1101641,,X,A
210,SAP_QAP_BC_DEVSYS_DEV,1,T_BE110165,,X,A
210,SAP_QAP_BC_DEVSYS_DEV,2,T_BE1101651,,X,A
210,SAP_QAP_DEVELOP_ALL,1,T_BE110168,,X,A
210,SAP_QM_ADMIN,1,T_P0920093,,X,
210,SAP_QM_BATCH_INFO,1,T_P0920096,,X,
210,SAP_QM_CA_CERTVIAWEB_EXT,1,T_P0920715,,X,
210,SAP_QM_CA_CERTVIAWEB_INT,1,T_P0920711,,X,
210,SAP_QM_CA_INCOMING_CERT,1,T_P0920107,,X,
210,SAP_QM_CA_OUTCERT_MAINT,1,T_P0920119,,X,
210,SAP_QM_CA_OUTGOING_CERT,1,T_P0920120,,X,
210,SAP_QM_IM_COSTS,1,T_P0920103,,X,
210,SAP_QM_IM_COSTS_DISPLAY,1,T_P0920104,,X,
210,SAP_QM_IM_DEFECTS_REC,1,T_P0920105,,X,
210,SAP_QM_IM_LOT_COMPLETION,1,T_P0920136,,X,
210,SAP_QM_IM_LOT_MAINTAIN,1,T_P0920137,,X,
210,SAP_QM_IM_QMANAG_WORKLIST,1,T_P0920125,,X,
210,SAP_QM_IM_QPLANNER_INSP,1,T_P0920128,,X,
210,SAP_QM_IM_RESULTSVIAWEB_EXT,1,T_P0920717,,X,
210,SAP_QM_IM_RESULTSVIAWEB_INT,1,T_P0920716,,X,
210,SAP_QM_IM_RES_REC,1,T_P0920129,,X,
210,SAP_QM_IM_SAMPLE,1,T_P0920130,,X,
210,SAP_QM_IT_CALIB_INFO,1,T_P0920097,,X,
210,SAP_QM_IT_CALIB_INSP,1,T_P0920098,,X,
210,SAP_QM_IT_CALIB_PLANNING,1,T_P0920099,,X,
210,SAP_QM_IT_CALIB_PROCUREMENT,1,T_P0920100,,X,
210,SAP_QM_IT_EQUI_MAINTAIN,1,T_P0920106,,X,
210,SAP_QM_IT_PM_NOTIF,1,T_P0920121,,X,
210,SAP_QM_PP_OPERATOR,1,T_P0920133,,X,
210,SAP_QM_PP_SUPERVISOR,1,T_P0920132,,X,
210,SAP_QM_PT_BASIC_DATA,1,T_P0920094,,X,
210,SAP_QM_PT_CHANGE_MANAG_DISPLAY,1,T_P0920101,,X,
210,SAP_QM_PT_IPLANNING,1,T_P0920108,,X,
210,SAP_QM_PT_LOG_MASTER_DISPLAY,1,T_P0920109,,X,
210,SAP_QM_PT_LOG_MASTER_MAINT,1,T_P0920110,,X,
210,SAP_QM_PT_MAT_MANAG_DISPLAY,1,T_P0920111,,X,
210,SAP_QM_PT_QMANAG_MASTER_DISP,1,T_P0920123,,X,
210,SAP_QM_QC_CONTROL_ALL,1,T_P0920102,,X,
210,SAP_QM_QC_QMIS,1,T_P0920126,,X,
210,SAP_QM_QC_QMIS_ALL,1,T_P0920127,,X,
210,SAP_QM_QMANAG_GR,1,T_P0920122,,X,
